panel_id,target_id,model_id,training_cutoff,confirmation_publication_date,exposure_category,exposure_reason
human-domainome-v1,Q14CS0_PF00789_256,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15319_PF00157_185,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15365_PF00013_278,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15424_PF02037_26,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15475_PF00046_131,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15554_PF00249_489,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15699_PF00046_134,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15811_PF00018_1003,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15811_PF00018_1156,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15811_PF00018_909,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15811_PF07653_1003,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15911_PF00046_2244,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15911_PF00046_2643,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q15942_PF00412_504,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q1KMD3_PF02037_1,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q2Q1W2_PF00643_274,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5F1R6_PF12171_315,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5HYK7_PF00018_664,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5SQQ9_PF00046_102,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5TCQ9_PF00397_287,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5U5Q3_PF00013_325,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5VTD9_PF00096_221,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5VVJ2_PF00249_120,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q5VWI1_PF01846_448,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q68DC2_PF00536_774,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6NWY9_PF01846_274,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6P0N0_PF00249_878,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6XZF7_PF00018_146,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6XZF7_PF00018_1516,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6XZF7_PF00018_242,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6XZF7_PF14604_147,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6ZN01_PF02037_170,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6ZSG1_PF13639_293,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6ZVD7_PF10264_112,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q6ZWJ1_PF00397_493,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q7L590_PF09329_383,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q7Z4I7_PF00412_13,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q7Z5Q1_PF16366_513,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q7Z6B7_PF00018_744,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q7Z6G8_PF00536_812,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q7Z6W7_PF00226_3,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q7Z6Z7_PF00627_1316,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86UL8_PF00397_296,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86UL8_PF00595_1144,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86UL8_PF00595_601,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86UL8_PF00595_774,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86UP3_PF00046_2183,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86UP3_PF00046_2562,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86VP1_PF18112_729,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86WN1_PF14604_467,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86XN8_PF00013_273,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q86YT6_PF18346_247,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8IV48_PF02037_65,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8IWR0_PF00642_906,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8IWT3_PF01485_2234,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8IX12_PF02037_625,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8IYH5_PF00249_653,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8IZQ8_PF02037_363,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8N157_PF00018_1053,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8N3X1_PF00397_200,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8N3X1_PF00397_593,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8N5C8_PF02845_12,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8N8B7_PF08711_30,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8NB78_PF07496_139,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8ND56_PF12701_7,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8NEA6_PF00096_414,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8NEA6_PF00096_473,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8NFW5_PF00046_73,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8NHM5_PF16866_656,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8TAT5_PF00641_316,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8TDD2_PF00096_325,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8TDI0_PF00628_411,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8TEW0_PF00595_457,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8WU90_PF18044_104,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8WWH4_PF07647_273,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q8WXI2_PF00536_9,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q92734_PF00564_6,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q92796_PF00595_222,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q92796_PF00595_383,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q92945_PF00013_142,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q92997_PF00778_2,carp_640m,2020-03,2024-12-10,clean,confirmation assay was published after the documented training cutoff
