structure_id,source,panel_id,target_id,uniprot_id,structure_sha256,structure_family_id
c00447,confirmation,venusmuthub-v1,venus-6468ef80b473ecc5,,50d23ba8388a1ef9fdf38852c76327ecac061a2474e8a3a40c8334081d30e5c7,foldseek-family-be4a5698f5bb
c00448,confirmation,venusmuthub-v1,venus-64be3ba2a292eb0f,,8a46eb43ec641a70b54654875ff1e3cd6977a4f1fdc36a9f912b39503b6411fa,foldseek-family-1cac1c038b67
c00449,confirmation,venusmuthub-v1,venus-69d5ae4457f6205e,,92c21fc07284c9aa032eb7219b459709ee42298652b383a9043b60ba59cb5640,foldseek-family-5333d30afbfb
c00450,confirmation,venusmuthub-v1,venus-6df418116e5febc9,,8dd35c5f1cbcd548a5d79b40c2fad6a514e89e40f90dc65c43258c318061a18f,foldseek-family-91c753039762
c00451,confirmation,venusmuthub-v1,venus-71acb42055dde189,,40bb1edeaf22ce0866b908eb2dfb3da13a3375a2d027e485504e652b35795f70,foldseek-family-b83c0d4515c5
c00452,confirmation,venusmuthub-v1,venus-71ec9b1cef7a8594,,916a68938e9537b3bde777321d14b62979cf4216093eae7bd675570673de61da,foldseek-family-a5587d3dd4df
c00453,confirmation,venusmuthub-v1,venus-751367a60fd75330,,721c2e1ce3d80cf131235f8c673f282c8189ee93aff0c1cfd73f7595a8cf572b,foldseek-family-64f7968ae4b8
c00454,confirmation,venusmuthub-v1,venus-7bf6ce2de8172342,,191b0b3afffc13867e4ce34a97e237307ab6256444bd1af4cbe81ce9df9b6e52,foldseek-family-b72e2f0a8853
c00455,confirmation,venusmuthub-v1,venus-7f1786770ae32614,,0fb9b29e82b70ea4a4b400b7a00bee0b3e29cc6d9afb93827d35786353628cf3,foldseek-family-cd60a298b3ec
c00456,confirmation,venusmuthub-v1,venus-8372a9e4bb1e26bb,,cd653bae107d3cc23f136d3777190a2dbece3f2b51cc5575692d759f9d3691f2,foldseek-family-c8c9221f431e
c00457,confirmation,venusmuthub-v1,venus-83a26c7e9a3b44b0,,0e78390a8122faacd2f60bf50775dc47cc6c27d07809374203b7844e8bfc593c,foldseek-family-58ce0f9a0206
c00458,confirmation,venusmuthub-v1,venus-85368d807d9e50cd,,6a59ece603ed3aa9ca0554306193c21d82bcf2199abf8380455e4dd9754c890e,foldseek-family-77439283ec4c
c00459,confirmation,venusmuthub-v1,venus-8c837ded111ff685,,960b824f8ceb2698147b4345ead89d679975e543f7921191d468e028fb1fece6,foldseek-family-712de387160b
c00460,confirmation,venusmuthub-v1,venus-9357562029b4557a,,7c970ccf1af31e940f725767dbeaab2332eeec99111c094f014c9d90d748b73b,foldseek-family-fef1b1ef408f
c00461,confirmation,venusmuthub-v1,venus-a60540654b3cbbf9,,d68f9d7975722f72ddff66770a4272f8499a1d51fa43f37000f2661a4d2e18ee,foldseek-family-9cd5676bfcd7
c00462,confirmation,venusmuthub-v1,venus-aae92adf06e389cd,,c0020ae13289cf2b08e34d23bab5bcb39257344ea481b0c61960257269862c40,foldseek-family-6df6dfd5fbfc
c00463,confirmation,venusmuthub-v1,venus-ad4f94972c4850d0,,f5a726bb4578280470075368300162a62e725c8630efecdfe47f4ac7391768c0,foldseek-family-fac529e5f372
c00464,confirmation,venusmuthub-v1,venus-b09ae7265d5add56,,a3619cab28cd2f945cb57a3acce179a0a9f23194187022dfbcde65c28d019d17,foldseek-family-ec519998f419
c00465,confirmation,venusmuthub-v1,venus-b14a3532d287755b,,5fc0244718ec3698868325bcdcb703ac63df4e75e6d1df3a79d3e9663834770c,foldseek-family-49700ebb92f0
c00466,confirmation,venusmuthub-v1,venus-b1ee988208ad234a,,c6794ac07029b9f52266d86d7e8f7aa32d9f4f18b5704baf86f355c4d8c29e46,foldseek-family-44c54c8b5b4e
c00467,confirmation,venusmuthub-v1,venus-b2c012e22fa464aa,,626a35f3860940d8fed1c04c750ec2df29bccfb75da197d7a1e27cbe68415552,foldseek-family-0857517c095d
c00468,confirmation,venusmuthub-v1,venus-b41bf48f310c59c1,,8d1b6ad1c7425683f87a32b3a65914cd6af45171d9578b4329b0f8679c42b7fa,foldseek-family-9e3881e297db
c00469,confirmation,venusmuthub-v1,venus-b967cccca11973b6,,fa4e2de80e82ad3dfa925968d489f993adc391da85b99dbe14b4a31f23316b49,foldseek-family-d0bbf0c3fade
c00470,confirmation,venusmuthub-v1,venus-ba70e13e9f086bea,,c6c73599a42ce0d65217c0a90f76abc1b6bf9a8aa6be37bdd8bd13062e30f51b,foldseek-family-06380d76225c
c00471,confirmation,venusmuthub-v1,venus-ba768a97843a2ef2,,9a5b3f59803d26bde1a96f5a15fcbda5e223db99ff5af58ac17c53351bfb428d,foldseek-family-c49f8c2e31bb
c00472,confirmation,venusmuthub-v1,venus-bce692cd15f4091a,,45cdade1b3cdc01f2396d4dbf328eff0c7a169d08f5640652dccebf4cb5877e5,foldseek-family-85a7a66468b3
c00473,confirmation,venusmuthub-v1,venus-befc2489e9745489,,22d8b90adfc0b6627d63de28313c8f90fb220c90c78e6d5094853f7b711e0897,foldseek-family-203f82f84d71
c00474,confirmation,venusmuthub-v1,venus-bff43a6e4a79b5f8,,dd872ed7cea54a9a367d91204a30b462eb3ac11f9abf9c8ee0c1af7bfeee1ed1,foldseek-family-77c0cfc96728
c00475,confirmation,venusmuthub-v1,venus-c0ca168b53919943,,86d264cc8cb8762b65f86f344746872c1a7e3ddaccff26265bf95e2c330acc4d,foldseek-family-baa8b5a4bba0
c00476,confirmation,venusmuthub-v1,venus-c3600923ab93ac4e,,fb9f41f122337726a77087f7f28d1d4d5d113bdf418a1de80add34e8ded337ee,foldseek-family-d0bbf0c3fade
c00477,confirmation,venusmuthub-v1,venus-c71bd410457488cf,,e3e875f287171a9592ac1840c12138ec4cba9ca7ad246fe28bca4603a66ab027,foldseek-family-5c79a10dab82
c00478,confirmation,venusmuthub-v1,venus-c7eb0ffd0c784af8,,4a3a54c1295cb98293568769c2e2090a487e78e98719018c492877a15859d2e6,foldseek-family-466e6b7a4cdc
c00479,confirmation,venusmuthub-v1,venus-cbc03f40f9753339,,0880201c08c1cfbe69f283ea069a59642fe5281793d16f7bdbe0b12f76f2785a,foldseek-family-db51fe66d8cd
c00480,confirmation,venusmuthub-v1,venus-cf2e570131b80556,,a20c53c16eb1ae4f7da4d98610023c6ae1fc666e4a2c873cfc39bab31c1a9245,foldseek-family-855cff8dac2a
c00481,confirmation,venusmuthub-v1,venus-d0585182abfe2660,,878bc1f7a4621227398418a165598bceef9affb293316e9c4b22f73a43598d19,foldseek-family-8e77b8b458f8
c00482,confirmation,venusmuthub-v1,venus-d5b579600238875d,,394d8165100f71d038bdd5aecc7271bb5e1c4b834a58bfc42054e4ecff881c02,foldseek-family-b641b276b02d
c00483,confirmation,venusmuthub-v1,venus-d7597d795a65b040,,e64aa1607f347d510adc73bc99f44fb974724aa4b07293ffb8cbdee1d2014e28,foldseek-family-429fa8fca35a
c00484,confirmation,venusmuthub-v1,venus-d98b2269ed529294,,bf383f9d8c48cbdbddb57c42b7c3728ede02d8f253d231273df48cfbf031667e,foldseek-family-cbe6b8abc23c
c00485,confirmation,venusmuthub-v1,venus-db6f99c2f0c1c621,,af5f3e5f798737fff0fe65361c4b417065c0f6a3a400c09f45a8723509c77476,foldseek-family-a28a7a1c890d
c00486,confirmation,venusmuthub-v1,venus-db874159a334ddcf,,643184e4400cf0989e2c07078c599fc97a7f71033dc02e75bc2c68ccaf89158e,foldseek-family-7e1892c3ff8e
c00487,confirmation,venusmuthub-v1,venus-de4763156d0659c0,,a465db40c2a58fa13778af3cf23b7ed32872342db1eaaa1c70141f355fba1aac,foldseek-family-3ffa6f544159
c00488,confirmation,venusmuthub-v1,venus-e106cf9431361c23,,245c3103a9881da6a55572e4f8cb467549048862fb2aeac76f298576f39d4aaa,foldseek-family-e0c4ed503980
c00489,confirmation,venusmuthub-v1,venus-e2c390013035df74,,c2cb71b4fe7122d9409b36593c09d1a6ab10b79ccaf8758c55e113820fb08a11,foldseek-family-cde8ba45ef17
c00490,confirmation,venusmuthub-v1,venus-e534b07a29d6ecf2,,352c9cb4be648b4686282eece0a9a17eb724bc8824a4bebafabc8a7acda40aa4,foldseek-family-fc30977cd90a
c00491,confirmation,venusmuthub-v1,venus-e67b2509cf424b88,,ccb2f32fca8535829ceaab0b0d8f803ef9230121f323d20d739177c25ffaecd1,foldseek-family-d0bbf0c3fade
c00492,confirmation,venusmuthub-v1,venus-e882ec45e80e2ece,,b5261fcf51e3334400b79cfe9aa009e55f494dff82c3749171d85e98751ca16d,foldseek-family-a1e70c29ffa8
c00493,confirmation,venusmuthub-v1,venus-ee4abb868ebd5357,,d44ac8fa29ed72acdcf153e556bf42f1bba6174ade0d1a71014033bcd337d3c9,foldseek-family-8f56553c1c88
c00494,confirmation,venusmuthub-v1,venus-f215fc047b4ec592,,185a2b17810b28ccec57239c4ea1ea93f0f0a5efa592e100e9515dd31987ad72,foldseek-family-36577fd3106e
c00495,confirmation,venusmuthub-v1,venus-f2eeeee6f8bc57e6,,c5e466a7f40fa33ac5b1f8e62c1ed2ac7fabd38293a99acf7dff58cac4787aea,foldseek-family-3a71b20aca75
c00496,confirmation,venusmuthub-v1,venus-f4124bbcd051f818,,4d7795072d63f4520e6dfbef8246d3c2cf4157871cd9bccf04d425fb07d671d2,foldseek-family-9cd5676bfcd7
c00497,confirmation,venusmuthub-v1,venus-f68755df0ab4af4d,,41334f0a04ce8564d91c837875202e8fce53feb5d37790a1b4d4e8c87a316b81,foldseek-family-9bb15e3e4c51
c00498,confirmation,venusmuthub-v1,venus-f6ad6a376a4ccae7,,0c43d0ab7f024124992aa032ede7b0872f19a4b2ab4f40a301b317fb623430cd,foldseek-family-318eeb527c03
c00499,confirmation,venusmuthub-v1,venus-fb1d8ed35888b3e5,,fdbe506b14ca40826b434d713e1bf15563c20721b2f5a419ab1463d383e525d7,foldseek-family-a995f7e9a325
c00500,confirmation,venusmuthub-v1,venus-fb40294d4c662251,,ebc8554129385ba64e8d9afeb27e7f9fb64e8c6e15bbc75f20c8fa5f8ce712e3,foldseek-family-ef5c825a1760
c00501,confirmation,venusmuthub-v1,venus-fdef8e3435880467,,570f600d8f6400ba1583c5f35e641304aa0734d45f18aeb711df2716b842c746,foldseek-family-2aff3b49294a
